system:index,B11,B12,B2,B3,B4,B8,EVI,NDVI,NDWI,SAVI,date,lat,lon,.geo
20231123T045111_20231123T045114_T45RUJ_2_16_0,3768,3157,2172,2316,2478,3098,0.9242695289206917,0.11119082,-0.14444034,0.16677127230341612,2023-11-23,25.299303730950914,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}"
20231123T045111_20231123T045114_T45RUJ_2_26_0,2446,1964,1804,1955,1991,2726,1.6076115485564304,0.15581937,-0.16470839,0.23370429252782193,2023-11-23,25.687781778645725,85.42932579438074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.42932579438074,25.687781778645725]}"
20231123T045111_20231123T045114_T45RUJ_2_28_0,3185,2050,1750,1932,1678,4864,4.405420353982301,0.48700702,-0.43143025,0.7304547191440581,2023-11-23,25.93664004439994,85.7389690164764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.7389690164764,25.93664004439994]}"
20231123T045111_20231123T045114_T45RUJ_2_38_0,4162,3740,2232,2404,2614,3177,0.6632893496701225,0.097219825,-0.13850564,0.1458171458171458,2023-11-23,26.127647475224002,86.02547942897066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.02547942897066,26.127647475224002]}"
20231123T045111_20231123T045114_T45RUJ_2_46_0,2647,2024,2064,2188,2136,3072,5.721271393643032,0.1797235,-0.16806084,0.2695593741000288,2023-11-23,25.424024059297427,85.22726943789075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.22726943789075,25.424024059297427]}"
20231123T045111_20231123T045114_T45RUK_2_27_0,3698,3141,1993,2214,2306,3326,1.1509817197020988,0.18110795,-0.20072202,0.27163781624500666,2023-11-23,26.705622720054997,85.51189613417614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.51189613417614,26.705622720054997]}"
20231123T045111_20231123T045114_T45RVH_2_18_0,3968,3074,2020,2330,2584,3954,0.794847992573683,0.2095442,-0.25843412,0.3142922688690067,2023-11-23,25.045662488345815,86.82745542085473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.82745542085473,25.045662488345815]}"
20231123T045111_20231123T045114_T45RVH_2_21_0,3332,2594,2190,2300,2272,3708,3.9192139737991267,0.24013378,-0.2343542,0.3601705543014798,2023-11-23,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}"
20231123T045111_20231123T045114_T45RVH_2_34_0,4624,3647,1985,2282,2704,3994,0.6048954328050267,0.19259481,-0.27278522,0.2888706426811973,2023-11-23,25.05959631089119,86.60485417027094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.60485417027094,25.05959631089119]}"
20231123T045111_20231123T045114_T45RVH_2_49_0,3925,3696,2168,2480,2686,3352,0.5188532253038329,0.11030143,-0.14951989,0.1654384366978554,2023-11-23,25.308008774376134,86.16604545464368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.16604545464368,25.308008774376134]}"
20231123T045111_20231123T045114_T45RVJ_2_1_0,3743,3251,1984,2428,2512,3402,0.6189151599443672,0.15049036,-0.1670669,0.22571645954856706,2023-11-23,25.639229604428664,86.56052872090477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.56052872090477,25.639229604428664]}"
20231123T045111_20231123T045114_T45RVJ_2_6_0,3482,3328,2002,2302,2460,2692,0.23789991796554552,0.045031056,-0.078093715,0.06754002911208151,2023-11-23,25.756519303883366,86.4274766105735,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.4274766105735,25.756519303883366]}"
20231123T045111_20231123T045114_T45RVJ_2_9_0,3717,3290,2158,2522,2776,2970,0.14090644973852412,0.03376262,-0.081573196,0.05063951970764813,2023-11-23,25.652898925433398,86.542146823988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.542146823988,25.652898925433398]}"
20231123T045111_20231123T045114_T45RVJ_2_11_0,2625,1818,1466,1622,1552,3544,2.6745435016111707,0.39089483,-0.37204802,0.5862847051898361,2023-11-23,25.741058031954445,86.64899053957265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.64899053957265,25.741058031954445]}"
20231123T045111_20231123T045114_T45RVJ_2_25_0,4081,3516,1520,1824,2002,3586,0.9430816861157418,0.28346458,-0.32569316,0.42515880826697683,2023-11-23,26.116680375417918,86.7750022002761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.7750022002761,26.116680375417918]}"
20231123T045111_20231123T045114_T45RVJ_2_31_0,2896,2386,1700,1958,2023,2583,0.7099391480730223,0.12158055,-0.13763489,0.1823510257245197,2023-11-23,25.86374600366304,86.8357668367509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.8357668367509,25.86374600366304]}"
20231123T045111_20231123T045114_T45RVJ_2_33_0,3145,2254,1732,1946,1916,3520,1.9782930439072521,0.2950699,-0.28796196,0.44256414972868574,2023-11-23,26.156488208495432,86.41653356233715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.41653356233715,26.156488208495432]}"
20231123T045111_20231123T045114_T45RVJ_2_38_0,4357,3821,1812,2150,2532,3120,0.31124285411814523,0.10403397,-0.18406072,0.15603715170278637,2023-11-23,26.127647475224002,86.02547942897066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.02547942897066,26.127647475224002]}"
20231123T045111_20231123T045114_T45RVJ_2_47_0,3397,2913,1581,1942,2144,2735,0.39478957915831664,0.12113138,-0.16955313,0.18167845066092836,2023-11-23,25.495907087905184,86.62065197352018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.62065197352018,25.495907087905184]}"
