system:index,B11,B12,B2,B3,B4,B8,NDVI,NDWI,date,lat,lon,.geo
20230117T054149_20230117T054149_T43RDP_10_0,2311,1678,1458,1648,1459,4272,0.4908393,-0.44324324,2023-01-17,30.40355814698842,74.95768052503085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95768052503085,30.40355814698842]}"
20230117T054149_20230117T054149_T43RDP_12_0,2352,1771,1504,1678,1524,4040,0.45219266,-0.4130815,2023-01-17,30.20633041101837,74.87880214562907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.87880214562907,30.20633041101837]}"
20230117T054149_20230117T054149_T43RDP_14_0,2497,1947,1471,1691,1504,3338,0.3787691,-0.3275005,2023-01-17,30.000514756929327,74.18055005741631,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.18055005741631,30.000514756929327]}"
20230117T054149_20230117T054149_T43RDP_17_0,2361,1627,1371,1595,1279,5340,0.6135368,-0.54001445,2023-01-17,30.435064093888105,74.65878495489407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.65878495489407,30.435064093888105]}"
20230117T054149_20230117T054149_T43RDP_45_0,2149,1539,1347,1504,1297,4139,0.5228109,-0.4669502,2023-01-17,30.30469517702339,74.30220486971412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.30220486971412,30.30469517702339]}"
20230117T054149_20230117T054149_T43RDQ_24_0,2159,1604,1446,1580,1366,3873,0.47852644,-0.42050248,2023-01-17,31.11546065864115,74.80110315150363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.80110315150363,31.11546065864115]}"
20230117T054149_20230117T054149_T43RDQ_49_0,2363,1710,1466,1684,1372,4101,0.49862963,-0.41780466,2023-01-17,31.05602728192596,75.09417230164377,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.09417230164377,31.05602728192596]}"
20230117T054149_20230117T054149_T43REP_3_0,3144,2569,1742,1886,1828,3238,0.2783261,-0.26385635,2023-01-17,30.25621995680844,75.29911897826734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.29911897826734,30.25621995680844]}"
20230117T054149_20230117T054149_T43REP_5_0,2124,1554,1400,1593,1309,4487,0.5483092,-0.47598684,2023-01-17,30.038671795938395,75.64364869809305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.64364869809305,30.038671795938395]}"
20230117T054149_20230117T054149_T43REP_7_0,2288,1690,1536,1782,1553,4255,0.4652204,-0.40964055,2023-01-17,30.470432435669107,75.01109495890387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01109495890387,30.470432435669107]}"
20230117T054149_20230117T054149_T43REP_16_0,2181,1649,1396,1546,1307,3746,0.48268357,-0.41572183,2023-01-17,30.368012172397847,75.75204600316869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75204600316869,30.368012172397847]}"
20230117T054149_20230117T054149_T43REP_20_0,2200,1613,1384,1599,1316,4501,0.5475331,-0.4757377,2023-01-17,30.086403079200302,75.7148321570497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.7148321570497,30.086403079200302]}"
20230117T054149_20230117T054149_T43REP_26_0,2318,1772,1462,1620,1441,3280,0.3895361,-0.33877552,2023-01-17,30.3288835181506,75.11677125866088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.11677125866088,30.3288835181506]}"
20230117T054149_20230117T054149_T43REP_28_0,2177,1770,1495,1580,1439,2526,0.2741488,-0.23039454,2023-01-17,30.68813046969427,75.18882715708921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.18882715708921,30.68813046969427]}"
