system:index,B11,B12,B2,B3,B4,B8,EVI,NDVI,NDWI,SAVI,date,lat,lon,.geo,temperature,humidity,precipitation,lat_r,lon_r,ndvi_trend,ndwi_trend,stress_score,label
20230606T044701_20230606T045820_T44RRN_2_45_0,4392,3641,1674,1879,2208,3106,0.5907894736842105,0.16898759,-0.24613841,0.2534575218741179,2023-06-06,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",32.97,46.05,1.68,24.496,84.526,-0.005960220000000016,0.0028629099999999963,4,Severely Stressed
20230609T045701_20230609T050432_T44RRN_2_45_0,3798,3131,1464,1724,1954,2758,0.5737938909506137,0.17062819,-0.23070058,0.2559151193633952,2023-06-09,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",35.51,43.74,0.06,24.496,84.526,-0.014714809999999995,0.017392740000000018,4,Severely Stressed
20230609T045701_20230609T050432_T45RTH_2_45_0,3801,3150,1460,1751,1990,2754,0.5100133511348465,0.16104554,-0.22264151,0.2415428390768258,2023-06-09,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",35.51,43.74,0.06,24.496,84.526,-0.007942050000000006,0.023496900000000015,5,Severely Stressed
20230616T044701_20230616T044934_T44RRN_2_45_0,4411,3653,1786,2021,2310,3152,0.5818131564400221,0.15415598,-0.21863522,0.2312128146453089,2023-06-16,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",33.62,52.68,0.05,24.496,84.526,-0.006889559999999989,0.004006289999999996,5,Severely Stressed
20230616T044701_20230616T044934_T45RTH_2_45_0,4429,3678,1768,2014,2298,3164,0.5862442458705659,0.15854998,-0.22209348,0.2378032036613272,2023-06-16,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",33.62,52.68,0.05,24.496,84.526,-0.012078210000000006,0.008607099999999979,5,Severely Stressed
20231009T044709_20231009T045202_T44RRN_2_45_0,2958,1921,1313,1524,1322,4532,3.0659025787965617,0.548343,-0.4966975,0.8224442736356647,2023-10-09,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",29.16,50.24,0.06,24.496,84.526,0.38979302000000005,-0.27460402,2,Moderately Stressed
20231009T044709_20231009T045202_T45RTH_2_45_0,2954,1919,1337,1558,1332,4708,3.1569104170562934,0.5589404,-0.5027131,0.8383411969207847,2023-10-09,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",29.16,50.24,0.06,24.496,84.526,0.40478442000000003,-0.28407788,2,Moderately Stressed
20231012T045729_20231012T051015_T44RRN_2_45_0,2637,1742,1288,1468,1263,4412,3.377305877305877,0.55488986,-0.50068027,0.8322614747599331,2023-10-12,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",26.2,45.1,0.0,24.496,84.526,0.006546859999999932,-0.003982770000000024,2,Moderately Stressed
20231012T045729_20231012T051015_T45RTH_2_45_0,2646,1747,1295,1484,1269,4396,3.4011311725038067,0.55198586,-0.4952381,0.8279057453005031,2023-10-12,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",26.2,45.1,0.0,24.496,84.526,-0.0069545399999999535,0.007475000000000009,2,Moderately Stressed
20231014T044741_20231014T045442_T44RRN_2_45_0,2876,1867,1273,1522,1315,4516,2.7985661828991084,0.5489624,-0.49585956,0.8233730601046043,2023-10-14,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",27.63,45.33,0.0,24.496,84.526,-0.0059274599999999955,0.004820710000000061,2,Moderately Stressed
20231014T044741_20231014T045442_T45RTH_2_45_0,2886,1876,1292,1512,1312,4552,2.961608775137112,0.55252385,-0.5013193,0.8287151504817121,2023-10-14,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",27.63,45.33,0.0,24.496,84.526,0.0005379899999999882,-0.006081200000000009,2,Moderately Stressed
20231017T045801_20231017T050753_T44RRN_2_45_0,2649,1723,1276,1488,1274,4336,3.1750311074243056,0.54581106,-0.489011,0.8186436146511007,2023-10-17,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",22.19,79.79,6.51,24.496,84.526,-0.003151339999999947,0.0068485600000000035,2,Moderately Stressed
20231017T045801_20231017T050753_T45RTH_2_45_0,2655,1731,1274,1458,1282,4232,3.111814345991561,0.5350018,-0.48752198,0.8024299573850757,2023-10-17,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",22.19,79.79,6.51,24.496,84.526,-0.017522050000000067,0.013797320000000002,2,Moderately Stressed
20231019T044819_20231019T050033_T44RRN_2_45_0,2920,1902,1598,1742,1480,4640,5.143229166666666,0.5163399,-0.45408964,0.7744465321460665,2023-10-19,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",23.22,60.81,0.0,24.496,84.526,-0.029471160000000052,0.03492135999999996,2,Moderately Stressed
20231019T044819_20231019T050033_T45RTH_2_45_0,2915,1912,1630,1750,1478,4604,6.262019230769232,0.5139757,-0.44916588,0.7709001233045623,2023-10-19,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",23.22,60.81,0.0,24.496,84.526,-0.021026099999999937,0.038356100000000004,2,Moderately Stressed
20231022T045839_20231022T050230_T44RRN_2_45_0,2516,1701,1278,1422,1260,4112,3.414750957854406,0.53090096,-0.486086,0.7962773382968824,2023-10-22,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",22.92,63.06,2.53,24.496,84.526,0.014561060000000015,-0.03199636,2,Moderately Stressed
20231022T045839_20231022T050230_T45RTH_2_45_0,2513,1711,1296,1444,1265,4060,3.6185914034179194,0.5248826,-0.4752907,0.7872500234719744,2023-10-22,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",22.92,63.06,2.53,24.496,84.526,0.010906899999999942,-0.026124819999999993,2,Moderately Stressed
20231024T044841_20231024T045715_T44RRN_2_45_0,2835,1836,1247,1444,1256,4288,3.06572295247725,0.54689753,-0.4961619,0.8202723419605014,2023-10-24,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",23.57,63.42,0.0,24.496,84.526,0.015996569999999988,-0.010075899999999971,2,Moderately Stressed
20231024T044841_20231024T045715_T45RTH_2_45_0,2848,1843,1241,1426,1242,4288,3.1292377234436,0.55081373,-0.50087506,0.8261459180905886,2023-10-24,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",23.57,63.42,0.0,24.496,84.526,0.025931130000000024,-0.025584360000000028,2,Moderately Stressed
20231027T045911_20231027T051046_T44RRN_2_45_0,2563,1707,1173,1392,1243,4050,2.588050894338927,0.5303231,-0.48842338,0.7954094644375177,2023-10-27,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",24.02,48.71,0.0,24.496,84.526,-0.020490629999999954,0.01245168000000002,2,Moderately Stressed
20231027T045911_20231027T051046_T45RTH_2_45_0,2563,1719,1181,1390,1254,4064,2.571846970529013,0.52839416,-0.49028236,0.7925166870358182,2023-10-27,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",24.02,48.71,0.0,24.496,84.526,-0.01850337000000002,0.005879540000000016,2,Moderately Stressed
20231029T044919_20231029T045728_T44RRN_2_45_0,2788,1862,1280,1442,1258,4260,3.397464916251697,0.5440377,-0.49421257,0.8159826039684697,2023-10-29,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",24.44,56.45,0.0,24.496,84.526,0.01564354000000001,-0.003930210000000045,2,Moderately Stressed
20231029T044919_20231029T045728_T45RTH_2_45_0,2797,1869,1258,1466,1251,4280,3.2196003401360547,0.54764056,-0.489732,0.8213866039952996,2023-10-29,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",24.44,56.45,0.0,24.496,84.526,0.017317460000000007,-0.0013086199999999826,2,Moderately Stressed
20231103T044941_20231103T050022_T44RRN_2_45_0,2896,1920,1881,1918,1683,4064,107.25225225225223,0.41430312,-0.3587429,0.6214006089604176,2023-11-03,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",22.97,65.32,0.0,24.496,84.526,-0.12973457999999993,0.13546967000000004,3,Moderately Stressed
20231103T044941_20231103T050022_T45RTH_2_45_0,2931,1926,1518,1702,1496,4200,3.772321428571429,0.4747191,-0.42324635,0.7120161502677083,2023-11-03,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",22.97,65.32,0.0,24.496,84.526,-0.07292146000000005,0.06648565000000001,3,Moderately Stressed
20231106T050001_20231106T050003_T44RRN_2_45_0,2603,1707,1074,1342,1216,3986,2.145291201982652,0.5324875,-0.49624625,0.7986544930321962,2023-11-06,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",21.02,58.51,0.0,24.496,84.526,0.11818437999999998,-0.13750335000000002,2,Moderately Stressed
20231106T050001_20231106T050003_T45RTH_2_45_0,2620,1710,1052,1317,1208,4000,2.077999404584698,0.5360983,-0.50460786,0.804070269751368,2023-11-06,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",21.02,58.51,0.0,24.496,84.526,0.06137920000000002,-0.08136151000000003,2,Moderately Stressed
20231108T045009_20231108T050004_T44RRN_2_45_0,2788,1878,1381,1556,1409,4196,3.0379332897318507,0.4972346,-0.4589708,0.7457853893497458,2023-11-08,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",22.62,63.1,0.0,24.496,84.526,-0.035252899999999976,0.03727544999999999,3,Moderately Stressed
20231108T045009_20231108T050004_T45RTH_2_45_0,2781,1884,1414,1558,1380,4184,3.768817204301076,0.503954,-0.45733193,0.7558630604726391,2023-11-08,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",22.62,63.1,0.0,24.496,84.526,-0.032144300000000015,0.04727593000000002,2,Moderately Stressed
20231111T050029_20231111T050809_T44RRN_2_45_0,2646,1814,1536,1675,1534,3812,3.804275217100868,0.42611298,-0.38946602,0.6391096979332274,2023-11-11,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",19.05,71.09,0.0,24.496,84.526,-0.07112162000000005,0.06950477999999999,3,Moderately Stressed
20231111T050029_20231111T050809_T45RTH_2_45_0,2655,1824,1506,1624,1476,3830,4.227729885057471,0.4436487,-0.40447378,0.665410345802318,2023-11-11,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",19.05,71.09,0.0,24.496,84.526,-0.060305300000000006,0.05285814999999999,3,Moderately Stressed
20231113T045031_20231113T045034_T44RRN_2_45_0,2920,1955,1559,1776,1591,4012,3.242700241092954,0.43208995,-0.3863165,0.6480770946729723,2023-11-13,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",19.41,57.5,0.0,24.496,84.526,0.005976970000000026,0.0031495200000000168,3,Moderately Stressed
20231113T045031_20231113T045034_T45RTH_2_45_0,2923,1960,1562,1784,1582,4028,3.3859357696567,0.43600714,-0.38609773,0.6539524106585866,2023-11-13,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",19.41,57.5,0.0,24.496,84.526,-0.007641559999999992,0.018376050000000033,3,Moderately Stressed
20231116T050051_20231116T050317_T44RRN_2_45_0,2621,1776,909,1266,1192,3680,1.5489976341676006,0.5106732,-0.48807117,0.7659312467932273,2023-11-16,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",19.29,47.74,0.0,24.496,84.526,0.07466606000000003,-0.10197344000000003,2,Moderately Stressed
20231116T050051_20231116T050317_T45RTH_2_45_0,2637,1776,834,1238,1165,3808,1.4541153169014085,0.53146994,-0.5093143,0.7971247612345431,2023-11-16,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",19.29,47.74,0.0,24.496,84.526,0.09937999000000003,-0.12299779999999999,2,Moderately Stressed
20231118T045059_20231118T045055_T44RRN_2_45_0,2734,1876,1303,1435,1347,3620,2.9435379435379434,0.4576203,-0.4322453,0.6863613487669854,2023-11-18,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",19.22,53.42,0.0,24.496,84.526,-0.05305290000000007,0.05582587,3,Moderately Stressed
20231118T045059_20231118T045055_T45RTH_2_45_0,2751,1886,1298,1458,1292,3780,3.4593993325917687,0.49053627,-0.44329897,0.7357318876293741,2023-11-18,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",19.22,53.42,0.0,24.496,84.526,-0.04093367000000003,0.06601532999999998,3,Moderately Stressed
20231121T050109_20231121T051028_T44RRN_2_45_0,2597,1835,1856,1964,1770,3642,13.644314868804663,0.345898,-0.29932216,0.5187990762124711,2023-11-21,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",18.42,54.66,0.0,24.496,84.526,-0.14463827,0.14397681,4,Severely Stressed
20231121T050109_20231121T051028_T45RTH_2_45_0,2603,1830,1881,1948,1746,3664,143.13432835820896,0.35452867,-0.30577335,0.5317438314388688,2023-11-21,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",18.42,54.66,0.0,24.496,84.526,-0.10309162999999999,0.12647195,3,Moderately Stressed
20231123T045111_20231123T045114_T44RRN_2_45_0,2933,1986,1364,1606,1553,3894,1.9619510559839088,0.42977786,-0.416,0.6446076181734741,2023-11-23,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",17.96,51.02,0.0,24.496,84.526,0.08387986000000003,-0.11667783999999998,3,Moderately Stressed
20231123T045111_20231123T045114_T45RTH_2_45_0,2942,1997,1314,1646,1546,3930,1.7780429594272076,0.43535426,-0.40961263,0.652971788551082,2023-11-23,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",17.96,51.02,0.0,24.496,84.526,0.08082559,-0.10383927999999998,3,Moderately Stressed
20231126T050121_20231126T050122_T44RRN_2_45_0,2650,1818,1503,1662,1552,3552,3.1397174254317117,0.39184952,-0.36248562,0.5877167205406995,2023-11-26,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",15.1,68.66,0.0,24.496,84.526,-0.037928340000000005,0.05351437999999997,3,Moderately Stressed
20231126T050121_20231126T050122_T45RTH_2_45_0,2657,1828,1476,1631,1516,3626,3.191167574107683,0.41034618,-0.379494,0.6154594069032572,2023-11-26,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",15.1,68.66,0.0,24.496,84.526,-0.025008079999999988,0.03011862999999998,3,Moderately Stressed
20231211T050209_20231211T050820_T44RRN_2_45_0,2507,1803,1384,1522,1398,3320,3.615500376222724,0.40737602,-0.37133417,0.610999258238847,2023-12-11,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",16.27,33.05,0.0,24.496,84.526,0.015526499999999999,-0.00884855000000001,3,Moderately Stressed
20231211T050209_20231211T050820_T45RTH_2_45_0,2509,1808,1367,1501,1357,3368,3.994835121176003,0.42560846,-0.3834463,0.6383451486615173,2023-12-11,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",16.27,33.05,0.0,24.496,84.526,0.015262280000000017,-0.00395230000000002,3,Moderately Stressed
20231213T045211_20231213T045207_T44RRN_2_45_0,2784,1965,1632,1722,1554,3410,9.373737373737374,0.373892,-0.3289166,0.560781548997885,2023-12-13,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",14.29,49.96,0.0,24.496,84.526,-0.03348402,0.042417570000000016,3,Moderately Stressed
20231213T045211_20231213T045207_T45RTH_2_45_0,2797,1973,1542,1700,1540,3544,4.10655737704918,0.39417782,-0.35163996,0.5912085750811289,2023-12-13,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",14.29,49.96,0.0,24.496,84.526,-0.03143064000000001,0.031806340000000044,3,Moderately Stressed
20231216T050211_20231216T050214_T44RRN_2_45_0,2540,1823,1372,1544,1454,3330,2.6572237960339944,0.39214048,-0.36643413,0.5881492318946598,2023-12-16,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}",14.38,52.08,0.0,24.496,84.526,0.01824848000000001,-0.03751753000000002,3,Moderately Stressed
20231216T050211_20231216T050214_T45RTH_2_45_0,2557,1828,1349,1524,1403,3380,2.939339875111507,0.4133389,-0.37846655,0.6199435559736595,2023-12-16,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}",14.38,52.08,0.0,24.496,84.526,0.019161079999999997,-0.02682659000000004,3,Moderately Stressed
